time, objectID, x, y, class
1691.4551,16,1.5,20.75,1
1661.8553,17,8.75,27.05,1
1661.9548,17,8.75,27.05,1
1662.055,17,8.75,27.05,1
1662.1552,17,8.75,27,1
1662.2554,17,8.8,27,1
1662.355,17,8.9,26.95,1
1662.4552,17,8.95,26.9,1
1662.5554,17,9.1,26.85,1
1662.6549,17,9.2,26.85,1
1662.7551,17,9.35,26.8,1
1662.8553,17,9.45,26.8,1
1662.9548,17,9.55,26.8,1
1663.055,17,9.55,26.8,1
1663.1552,17,9.6,26.8,1
1663.2554,17,9.65,26.8,1
1663.3549,17,9.7,26.8,1
1663.4551,17,9.65,26.8,1
1663.5553,17,9.65,26.8,1
1663.6549,17,9.6,26.8,1
1663.7551,17,9.55,26.8,1
1663.8553,17,9.5,26.85,1
1663.9548,17,9.45,26.85,1
1664.055,17,9.4,26.85,1
1664.1552,17,9.4,26.85,1
1664.2547,17,9.35,26.8,1
1664.3549,17,9.4,26.8,1
1664.4551,17,9.35,26.8,1
1664.5553,17,9.35,26.75,1
1664.6548,17,9.4,26.8,1
1664.755,17,9.45,26.8,1
1664.8552,17,9.4,26.7,1
1664.9554,17,9.4,26.75,1
1665.055,17,9.5,26.75,1
1665.1552,17,9.55,26.75,1
1665.2554,17,9.6,26.75,1
1665.3549,17,9.6,26.8,1
1665.4551,17,9.6,26.75,1
1665.5553,17,9.65,26.8,1
1665.6548,17,9.65,26.8,1
1665.755,17,9.55,26.8,1
1665.8552,17,9.6,26.85,1
1665.9547,17,9.55,26.8,1
1666.0549,17,9.55,26.85,1
1666.1551,17,9.55,26.85,1
1666.2553,17,9.55,26.85,1
1666.3549,17,9.6,26.85,1
1666.4551,17,9.6,26.85,1
1666.5553,17,9.55,26.85,1
1666.6548,17,9.5,26.85,1
1666.755,17,9.55,26.8,1
1666.8552,17,9.55,26.8,1
1666.9547,17,9.5,26.75,1
1667.0549,17,9.5,26.75,1
1667.1551,17,9.5,26.75,1
1667.2553,17,9.45,26.75,1
1667.3548,17,9.45,26.75,1
1667.455,17,9.45,26.7,1
1667.5552,17,9.35,26.7,1
